Index	MineID	County	Lon	Lat
11	 DMM00244	 Albemarle	-78.575	37.925
170	 DMM13036	 Smyth	-81.483669	36.793667
195	 DMM02529	 Albemarle	-78.7067	37.8812
203	 DMM02804	 Louisa	-78.0556	37.9642
204	 DMM02805	 Louisa	-78.0532	37.9674
310	 DMM02818	 Goochland	-78.1265	37.784
321	 DMM00217	 Clarke	-78.0047	39.0705
351	 DMM02388	 Rappahannock	-78.27054	38.65309
364	 DMM02397	 Frederick	-78.48627	39.0405
365	 DMM14100	 Rockingham	-78.83276	38.52592
512	 DMM031367	 Buckingham	-78.3944	37.5703
536	 DMM03926	 Nelson	-78.66969	37.7416
549	 DMM16045	 Fluvanna	-78.09521	37.86533
555	 DMM16051	 Fluvanna	-78.10293	37.8452
570	 DMM08049	 Alleghany	-80.08342	37.7691
581	 DMM20040	 Russell	-82.23457	36.89558
596	 DMM031111	 Amherst	-78.91357	37.52313
809	 DMM03789	 Fauquier	-77.7208	38.78052
895	 DMM04616	 Hopewell	-77.3213	37.2939
932	 DMM01269	 Augusta	-79.3755	38.0758
972	 DMM20043	 Pittsylvania	-79.379	36.58
973	 DMM20044	 Pittsylvania	-79.379	36.588
1117	 DMM04656	 Halifax	-78.76709	36.56143
1332	 DMM96120	 Bedford	-79.4389	37.2716
1344	 DMM20228	 Frederick	-78.34013	39.25215
1363	 DMM05545	 Augusta	-79.0478	38.2971
1554	 DMM15057	 Bedford	-79.49393	37.18226
1599	 DMM15017	 Amelia	-78.06158	37.35011
1689	 DMM20047	 Virginia Beach	-76.148	36.874
1819	 DMM09064	 Campbell	-79.27895	37.20658
1911	 DMM070006	 Rockingham	-78.8195	38.4581
1942	 DMM15051	 Bedford	-79.50743	37.19833
1943	 DMM15052	 Bedford	-79.50584	37.20011
1945	 DMM15054	 Bedford	-79.58731	37.18597
1947	 DMM15058	 Bedford	-79.61234	37.17038
1948	 DMM15059	 Bedford	-79.60604	37.1722
2008	 DMM070027	 Alleghany	-79.66744	37.79677
2034	 DMM07323	 Shenandoah	-78.67096	38.8725
2053	 DMM07512	 Rockingham	-78.9504	38.4225
2085	 DMM07050	 Botetourt	-79.83426	37.76518
2115	 DMM07075	 Alleghany	-79.93469	37.7989
2130	 DMM07079	 Alleghany	-79.91489	37.81573
2135	 DMM08001	 Alleghany	-79.95665	37.78755
2137	 DMM08003	 Alleghany	-79.94443	37.79299
2145	 DMM08005	 Alleghany	-79.95789	37.79567
2146	 DMM08006	 Alleghany	-79.95069	37.79482
2147	 DMM08007	 Alleghany	-79.95903	37.79178
2153	 DMM9281	 Bedford	-79.546256	37.417922
2183	 DMM08025	 Alleghany	-79.9449	37.75328
2218	 DMM08036	 Bath	-79.78306	37.96215
2254	 DMM08061	 Pittsylvania	-79.45951	37.00862
2298	 DMM08092	 Roanoke	-79.95707	37.22906
2312	 DMM08099	 Roanoke	-79.99291	37.21693
2325	 DMM08112	 Campbell	-79.3055	37.1126
2337	 DMM08325	 Amelia	-77.96111	37.37638
2342	 DMM08329	 Orange	-77.86326	38.2802
2435	 DMM20055	 Middlesex	-76.513	37.595
2445	 DMM09065	 Campbell	-79.31128	37.16689
2522	 DMM15004	 Augusta	-78.94428	37.98116
2538	 DMM10041	 Campbell	-79.28486	37.17757
2539	 DMM10042	 Campbell	-79.31052	37.15941
2552	 DMM15047	 Rockingham	-78.88148	38.54979
2583	 DMM11018	 Botetourt	-79.791987	37.404916
2586	 DMM11021	 Botetourt	-79.79134	37.40017
2599	 DMM11036	 Botetourt	-79.854447	37.416053
2622	 DMM11040	 Botetourt	-79.811167	37.425206
2640	 DMM07505	 Augusta	-79.0575	38.1465
2680	 DMM12009	 Botetourt	-79.826874	37.709007
2692	 DMM12022	 Craig	-80.084159	37.530193
2697	 DMM12027	 Franklcounty	-79.783117	36.869263
2698	 DMM12028	 Franklcounty	-79.785081	36.867225
2699	 DMM12029	 Franklcounty	-79.793418	36.86137
2720	 DMM12048	 Roanoke	-79.91577	37.28032
2728	 DMM12055	 Craig	-80.253281	37.559052
2738	 DMM031239	 Appomattox	-78.98195	37.44216
2779	 DMM12094	 Richmond	-77.418182	37.557446
2801	 DMM12209	 Powhatan	-77.791489	37.544228
2802	 DMM12210	 Botetourt	-79.684952	37.541908
2883	 DMM13055	 Rockingham	-78.77303	38.25756
2906	 DMM14230	 Rockingham	-78.75007	38.67657
3003	 DMM8713	 Augusta	-79.172222	37.9125
3017	 DMM14212	 Amelia	-78.1731	37.30954
3031	 DMM15002	 Rockingham	-78.78048	38.67801
3039	 DMM15018	 Amelia	-78.06342	37.34166
3041	 DMM15021	 Giles	-80.53915	37.3541
3044	 DMM15024	 Giles	-80.61501	37.30394
3059	 DMM15035	 Giles	-80.57197	37.42156
3070	 DMM15060	 Bedford	-79.60356	37.17328
3092	 DMM15081	 Botetourt	-79.82285	37.39676
3112	 DMM20026	 Virginia Beach	-75.996	36.769
3127	 DMM01282	 Bath	-79.82	38.0025
3223	 DMM20054	 Caroline	-77.469	38.105
3252	 DMM20234	 Clarke	-78.005135	39.070492
3245	 DMM20110	 Alleghany		
3242	 DMM20230	 Chesterfield		
2487	 DMM20106	 Nelson		
3196	 DMM20227	 Frederick		
3236	 DMM20104	 Bland		
1024	 DMM07052	 Scott	-82.79986	36.71678
739	 DMM8833	 Scott	-82.7329	36.6276
1593	 DMM20023	 Wise	-82.62	37.16
3209	 DMM20028	 Wise	-82.592	36.996
740	 DMM20048	 Dickenson	-82.462	37.187
1560	 DMM8832	 Scott	-82.458611	36.5975
1052	 DMM20233	 Dickenson	-82.369252	37.727216
2429	 DMM20024	 Russell	-82.315	36.853
2428	 DMM20214	 Russell	-82.269287	36.923066
3235	 DMM20103	 Russell	-82.147	36.823
1505	 DMM02285	 Russell	-81.96912	37.034
1504	 DMM02284	 Russell	-81.96248	37.01909
1506	 DMM02286	 Russell	-81.94165	37.02308
1743	 DMM06200	 Russell	-81.90437	37.01357
1375	 DMM05603	 Tazewell	-81.824275	37.075567
1255	 DMM9162	 Washington	-81.80278	36.76833
659	 DMM9161	 Smyth	-81.747	36.8501
1514	 DMM051621	 Smyth	-81.71865	36.90866
2566	 DMM11003	 Smyth	-81.705762	36.911606
361	 DMM06257	 Smyth	-81.68051	36.875844
358	 DMM9391	 Smyth	-81.675	36.92278
1857	 DMM13033	 Smyth	-81.524289	36.78331
1856	 DMM11004	 Smyth	-81.50954	36.844967
2857	 DMM13032	 Smyth	-81.495773	36.793115
171	 DMM13037	 Smyth	-81.483669	36.781429
175	 DMM9055	 Smyth	-81.47167	36.79
176	 DMM9164	 Smyth	-81.46889	36.79167
173	 DMM13031	 Smyth	-81.436245	36.791392
169	 DMM13035	 Smyth	-81.433687	36.80516
2859	 DMM13044	 Smyth	-81.427532	36.807638
168	 DMM13034	 Smyth	-81.420515	36.808618
2481	 DMM10019	 Smyth	-81.38709	36.83319
593	 DMM10018	 Smyth	-81.337956	36.837041
2482	 DMM10020	 Smyth	-81.32518	36.83575
1905	 DMM9275	 Grayson	-81.2675	36.73333
938	 DMM20021	 Wythe	-81.09317	36.80168
1234	 DMM99205	 Galax	-80.99611	36.69111
1231	 DMM99202	 Grayson	-80.99556	36.73417
1226	 DMM9268	 Grayson	-80.99417	36.73333
1232	 DMM99203	 Grayson	-80.99305	36.71194
1227	 DMM9269	 Grayson	-80.98806	36.72472
1235	 DMM99206	 Grayson	-80.98611	36.66417
1233	 DMM99204	 Grayson	-80.98333	36.70417
952	 DMM99211	 Grayson	-80.97917	36.6
1238	 DMM99209	 Grayson	-80.97472	36.64333
183	 DMM8834	 Wythe	-80.950833	36.843889
184	 DMM8835	 Wythe	-80.95083	36.82444
181	 DMM03914	 Wythe	-80.9503	36.8441
1236	 DMM99207	 Grayson	-80.9457	36.6463
1230	 DMM99201	 Carroll	-80.94306	36.7
1239	 DMM99210	 Carroll	-80.94305	36.7
1228	 DMM20025	 Carroll	-80.932	36.708
185	 DMM20046	 Wythe	-80.926	36.854
1225	 DMM9279	 Carroll	-80.92222	36.71528
1237	 DMM99208	 Grayson	-80.919	36.645
2375	 DMM09301	 Carroll	-80.91843	36.82097
1229	 DMM99200	 Carroll	-80.915	36.72222
2853	 DMM20211	 Carroll	-80.859081	36.835216
2854	 DMM20039	 Wythe	-80.857	36.853
1492	 DMM19012	 Pulaski	-80.743669	36.950615
3200	 DMM19011	 Pulaski	-80.7345	36.90393
1337	 DMM01310	 Pulaski	-80.7301	36.9377
1487	 DMM9392	 Pulaski	-80.72889	36.9375
1500	 DMM19020	 Pulaski	-80.72851	36.93051
1489	 DMM9277	 Pulaski	-80.725264	36.913453
1336	 DMM01309	 Pulaski	-80.7212	36.9388
1497	 DMM19017	 Pulaski	-80.72095	36.94896
1490	 DMM9278	 Pulaski	-80.72083	36.90806
1494	 DMM19014	 Pulaski	-80.717583	36.974661
1488	 DMM9393	 Pulaski	-80.717142	36.901414
3201	 DMM19013	 Pulaski	-80.709254	36.899413
3203	 DMM19018	 Pulaski	-80.70737	36.89032
3211	 DMM19021	 Pulaski	-80.70654	36.97287
1023	 DMM20219	 Pulaski	-80.704784	37.066371
3020	 DMM14216	 Giles	-80.69984	37.34119
3202	 DMM19016	 Pulaski	-80.69895	36.97679
3212	 DMM19022	 Pulaski	-80.69118	36.96868
1495	 DMM19015	 Pulaski	-80.68071	36.96833
154	 DMM02721	 Carroll	-80.67975	36.79463
3021	 DMM14219	 Giles	-80.67963	37.33485
3210	 DMM19019	 Pulaski	-80.67872	36.89078
2157	 DMM14218	 Giles	-80.67682	37.3456
2159	 DMM14220	 Giles	-80.67342	37.33907
1022	 DMM20105	 Pulaski	-80.671	37.076
2156	 DMM14217	 Giles	-80.66616	37.33994
2160	 DMM14222	 Giles	-80.65492	37.31186
49	 DMM02422	 Floyd	-80.62313	36.92702
150	 DMM02717	 Patrick	-80.62285	36.59254
50	 DMM02423	 Floyd	-80.62087	36.92815
51	 DMM02424	 Floyd	-80.61815	36.93155
1568	 DMM15044	 Giles	-80.6107	37.42279
145	 DMM02716	 Patrick	-80.60443	36.60732
1570	 DMM15046	 Giles	-80.60229	37.41377
3042	 DMM15022	 Giles	-80.60169	37.26913
1571	 DMM15040	 Giles	-80.5955	37.42519
3057	 DMM15033	 Giles	-80.58981	37.41568
3058	 DMM15034	 Giles	-80.58523	37.41811
21	 DMM02401	 Montgomery	-80.579	37.07762
3048	 DMM15028	 Giles	-80.57521	37.38032
152	 DMM02719	 Carroll	-80.5746	36.7039
3049	 DMM15029	 Giles	-80.5704	37.3832
151	 DMM02718	 Patrick	-80.55984	36.60498
3056	 DMM15032	 Giles	-80.55751	37.42251
1567	 DMM02425	 Floyd	-80.55675	36.87818
3052	 DMM15031	 Giles	-80.55593	37.42602
3051	 DMM15030	 Giles	-80.55479	37.42613
153	 DMM02720	 Carroll	-80.5373	36.671
46	 DMM02420	 Floyd	-80.52787	36.97032
45	 DMM02419	 Floyd	-80.5168	36.9808
3043	 DMM15023	 Giles	-80.5152	37.31234
48	 DMM02421	 Floyd	-80.51438	36.98233
3045	 DMM15025	 Giles	-80.51192	37.29247
3046	 DMM15026	 Giles	-80.50547	37.31323
1051	 DMM15027	 Giles	-80.50286	37.30063
23	 DMM02402	 Montgomery	-80.49878	37.1
76	 DMM02462	 Floyd	-80.49596	36.82907
112	 DMM02474	 Carroll	-80.49341	36.71119
75	 DMM02461	 Floyd	-80.49077	36.82332
271	 DMM02706	 Patrick	-80.49	36.56177
33	 DMM02406	 Montgomery	-80.48402	37.03533
2063	 DMM95111	 Giles	-80.468889	37.318056
91	 DMM02451	 Floyd	-80.4678	36.9473
128	 DMM02479	 Patrick	-80.45621	36.63493
72	 DMM02458	 Floyd	-80.44801	36.8328
70	 DMM02456	 Floyd	-80.4476	36.8742
77	 DMM02463	 Floyd	-80.44755	36.81594
65	 DMM02447	 Floyd	-80.44608	36.98283
71	 DMM02457	 Floyd	-80.44605	36.8758
31	 DMM02404	 Montgomery	-80.43972	37.05463
135	 DMM02472	 Floyd	-80.43785	36.76732
137	 DMM02473	 Floyd	-80.43433	36.75804
272	 DMM02707	 Patrick	-80.4332	36.58143
69	 DMM02448	 Floyd	-80.433	36.9927
123	 DMM02475	 Patrick	-80.429	36.73459
32	 DMM02405	 Montgomery	-80.42405	37.01227
256	 DMM02702	 Patrick	-80.424	36.5989
78	 DMM02464	 Floyd	-80.4237	36.8261
113	 DMM02478	 Patrick	-80.41742	36.67416
273	 DMM02708	 Patrick	-80.4156	36.5594
131	 DMM02470	 Floyd	-80.4123	36.83195
269	 DMM02704	 Patrick	-80.41051	36.60032
257	 DMM02734	 Patrick	-80.40768	36.58845
73	 DMM02459	 Floyd	-80.40537	36.86308
90	 DMM02450	 Floyd	-80.40427	36.98983
79	 DMM02449	 Floyd	-80.4041	36.9888
95	 DMM02455	 Floyd	-80.4022	36.8926
129	 DMM02469	 Floyd	-80.40099	36.81182
270	 DMM02705	 Patrick	-80.4	36.6062
116	 DMM02466	 Floyd	-80.39727	36.81837
118	 DMM02467	 Floyd	-80.3963	36.7988
74	 DMM02460	 Floyd	-80.39525	36.84965
119	 DMM02468	 Floyd	-80.39428	36.79833
134	 DMM02471	 Floyd	-80.3871	36.80188
126	 DMM02476	 Patrick	-80.38212	36.7357
24	 DMM02403	 Montgomery	-80.38159	37.10456
94	 DMM02453	 Floyd	-80.3808	36.9175
92	 DMM02452	 Floyd	-80.37892	36.91892
127	 DMM02477	 Patrick	-80.37759	36.73391
96	 DMM02465	 Floyd	-80.37568	36.83009
3182	 DMM9282	 Floyd	-80.37568	36.83009
84	 DMM02426	 Floyd	-80.37082	36.84169
238	 DMM02482	 Floyd	-80.36713	36.95657
244	 DMM02487	 Floyd	-80.36697	36.88401
236	 DMM02733	 Floyd	-80.3602	36.9546
83	 DMM02427	 Floyd	-80.3419	36.82066
156	 DMM02480	 Floyd	-80.3399	36.9387
243	 DMM02486	 Floyd	-80.33884	36.8969
52	 DMM02481	 Patrick	-80.338	36.5852
262	 DMM02493	 Floyd	-80.32459	36.89128
258	 DMM02489	 Floyd	-80.32216	36.89036
259	 DMM02490	 Floyd	-80.3195	36.887
261	 DMM02492	 Floyd	-80.3191	36.8832
224	 DMM02709	 Montgomery	-80.31875	37.18864
245	 DMM02488	 Floyd	-80.3157	36.8866
1582	 DMM02710	 Montgomery	-80.3113	37.14516
2415	 DMM09045	 Craig	-80.3085	37.5507
1580	 DMM20225	 Montgomery	-80.304684	37.157587
35	 DMM02408	 Patrick	-80.30172	36.64323
239	 DMM02483	 Floyd	-80.29748	36.91874
2730	 DMM12057	 Craig	-80.294861	37.554218
260	 DMM02491	 Floyd	-80.2933	36.8956
267	 DMM02499	 Floyd	-80.2918	36.8962
34	 DMM02407	 Patrick	-80.28872	36.64875
85	 DMM02428	 Floyd	-80.28435	36.79246
268	 DMM02701	 Floyd	-80.2842	36.8995
264	 DMM02495	 Floyd	-80.2823	36.8996
242	 DMM02484	 Floyd	-80.28077	36.92751
2729	 DMM12056	 Craig	-80.276237	37.569038
1160	 DMM02485	 Floyd	-80.27541	36.92165
36	 DMM02409	 Patrick	-80.2739	36.665
37	 DMM02410	 Patrick	-80.27188	36.63877
265	 DMM02496	 Floyd	-80.2695	36.9027
266	 DMM02498	 Floyd	-80.2693	36.9017
221	 DMM02711	 Montgomery	-80.26493	37.13449
160	 DMM02712	 Craig	-80.26314	37.55193
263	 DMM02494	 Floyd	-80.2612	36.903
161	 DMM02713	 Craig	-80.25992	37.5602
162	 DMM02714	 Craig	-80.25911	37.56819
1176	 DMM20224	 Floyd	-80.258975	36.905989
163	 DMM02715	 Craig	-80.25618	37.57604
2209	 DMM8712	 Floyd	-80.255833	37.056944
2407	 DMM09037	 Craig	-80.24925	37.57237
38	 DMM02413	 Patrick	-80.245	36.7301
2408	 DMM09038	 Craig	-80.24487	37.57538
2410	 DMM09040	 Craig	-80.23794	37.58734
1101	 DMM02429	 Floyd	-80.23641	36.96104
633	 DMM15086	 Floyd	-80.23236	37.06748
57	 DMM02436	 Floyd	-80.2305	36.8813
2727	 DMM12054	 Craig	-80.227051	37.608063
64	 DMM02437	 Floyd	-80.22515	36.90874
53	 DMM02430	 Floyd	-80.22133	36.96723
2409	 DMM09039	 Craig	-80.21608	37.60341
2411	 DMM09041	 Craig	-80.2112	37.60781
2406	 DMM09036	 Craig	-80.21029	37.5947
66	 DMM02433	 Floyd	-80.20432	36.92858
68	 DMM02434	 Floyd	-80.20425	36.9277
632	 DMM15085	 Floyd	-80.20378	37.08218
56	 DMM02435	 Floyd	-80.20244	36.93512
40	 DMM02415	 Patrick	-80.2001	36.6677
1315	 DMM17005	 Roanoke	-80.18902	37.25446
2694	 DMM12024	 Craig	-80.186522	37.611522
41	 DMM02416	 Patrick	-80.1812	36.67708
2149	 DMM02417	 Patrick	-80.18042	36.63683
2693	 DMM12023	 Craig	-80.178678	37.613405
59	 DMM02442	 Patrick	-80.1766	36.8064
2537	 DMM10040	 Alleghany	-80.17446	37.72927
1773	 DMM17026	 Craig	-80.17178	37.42837
3157	 DMM17028	 Craig	-80.16907	37.42163
60	 DMM02446	 Patrick	-80.16648	36.76723
61	 DMM02444	 Patrick	-80.1653	36.7918
62	 DMM02443	 Patrick	-80.1648	36.7988
2530	 DMM10037	 Alleghany	-80.16473	37.73546
3156	 DMM17027	 Craig	-80.16376	37.41456
58	 DMM02441	 Patrick	-80.16256	36.84845
3147	 DMM17004	 Craig	-80.15568	37.40146
2529	 DMM10036	 Alleghany	-80.14736	37.7486
1345	 DMM9390	 Patrick	-80.145	36.72556
39	 DMM02414	 Patrick	-80.1443	36.72612
63	 DMM02445	 Patrick	-80.14107	36.8125
3158	 DMM17029	 Craig	-80.13766	37.48011
2403	 DMM09033	 Alleghany	-80.13709	37.67445
155	 DMM02732	 Alleghany	-80.13647	37.75898
2401	 DMM09031	 Alleghany	-80.13307	37.67169
55	 DMM02432	 Franklcounty	-80.13209	36.95789
2402	 DMM09032	 Alleghany	-80.12896	37.66944
54	 DMM02431	 Franklcounty	-80.1272	36.9608
588	 DMM17003	 Craig	-80.12123	37.47026
166	 DMM02723	 Patrick	-80.12042	36.79274
2198	 DMM9283	 Patrick	-80.120278	36.792222
214	 DMM02726	 Patrick	-80.1199	36.798
167	 DMM02724	 Patrick	-80.11888	36.79885
213	 DMM02725	 Patrick	-80.11832	36.79878
218	 DMM02729	 Patrick	-80.11644	36.78758
216	 DMM02727	 Patrick	-80.11628	36.81333
2404	 DMM09034	 Alleghany	-80.11618	37.67665
217	 DMM02728	 Patrick	-80.1161	36.8132
2726	 DMM12053	 Craig	-80.113556	37.638229
2414	 DMM09044	 Alleghany	-80.11326	37.65754
2405	 DMM09035	 Alleghany	-80.11146	37.67552
2399	 DMM09029	 Alleghany	-80.1112	37.64102
2400	 DMM09030	 Alleghany	-80.10964	37.63604
3143	 DMM16056	 Craig	-80.10643	37.48391
583	 DMM20029	 Craig	-80.102	37.47
2413	 DMM09043	 Alleghany	-80.10081	37.64053
82	 DMM02440	 Franklcounty	-80.10049	36.95382
2465	 DMM10001	 Alleghany	-80.09931	37.65957
80	 DMM02438	 Franklcounty	-80.09901	36.97731
42	 DMM02418	 Patrick	-80.09607	36.70593
2466	 DMM10002	 Alleghany	-80.09456	37.66068
2467	 DMM10003	 Alleghany	-80.09358	37.73373
2468	 DMM10004	 Alleghany	-80.09284	37.74279
2412	 DMM09042	 Alleghany	-80.09117	37.6546
2238	 DMM08052	 Alleghany	-80.08641	37.75277
2638	 DMM11050	 Craig	-80.08641	37.539126
2237	 DMM08051	 Alleghany	-80.08632	37.75569
2236	 DMM08050	 Alleghany	-80.08607	37.75702
2677	 DMM12021	 Craig	-80.084577	37.526712
2348	 DMM09004	 Alleghany	-80.08338	37.75991
586	 DMM17001	 Roanoke	-80.08242	37.38131
2676	 DMM12020	 Craig	-80.081849	37.524526
569	 DMM08048	 Alleghany	-80.08106	37.77168
2349	 DMM09005	 Alleghany	-80.08101	37.76513
2226	 DMM08044	 Alleghany	-80.07662	37.77595
3145	 DMM16057	 Craig	-80.07364	37.44761
2639	 DMM11051	 Craig	-80.069045	37.524004
2469	 DMM10005	 Alleghany	-80.06614	37.67606
81	 DMM02439	 Franklcounty	-80.0609	36.9913
2047	 DMM06006	 Craig	-80.05449	37.58237
165	 DMM02722	 Franklcounty	-80.0538	36.83403
2225	 DMM08043	 Alleghany	-80.05062	37.79521
3151	 DMM17016	 Roanoke	-80.04224	37.32811
246	 DMM02411	 Henry	-80.02465	36.5724
220	 DMM02731	 Henry	-80.02368	36.77887
219	 DMM02730	 Henry	-80.02226	36.77356
3152	 DMM17017	 Botetourt	-80.0188	37.47024
1338	 DMM95103	 Botetourt	-80.01805	37.61111
2048	 DMM06007	 Craig	-80.016444	37.607889
2592	 DMM11030	 Botetourt	-80.00482	37.62501
2181	 DMM08023	 Alleghany	-80.00265	37.73101
587	 DMM17002	 Botetourt	-80.00237	37.47303
2589	 DMM11029	 Botetourt	-80.00204	37.62628
2594	 DMM11032	 Botetourt	-80.00143	37.63394
2593	 DMM11031	 Botetourt	-80.00123	37.63147
2595	 DMM11033	 Botetourt	-80.00065	37.63565
968	 DMM05898	 Botetourt	-79.99882	37.49431
2275	 DMM08077	 Alleghany	-79.99832	37.78068
2221	 DMM08039	 Alleghany	-79.99741	37.73089
2277	 DMM08078	 Alleghany	-79.99676	37.77371
2283	 DMM08079	 Alleghany	-79.99676	37.77352
2596	 DMM11034	 Botetourt	-79.99634	37.64314
2155	 DMM08010	 Alleghany	-79.99554	37.76804
2683	 DMM12011	 Botetourt	-79.995021	37.616923
2612	 DMM11026	 Botetourt	-79.99466	37.629191
2761	 DMM12087	 Botetourt	-79.992844	37.34016
2220	 DMM08038	 Alleghany	-79.9916	37.7361
2684	 DMM12012	 Botetourt	-79.991535	37.62288
2602	 DMM11024	 Botetourt	-79.98944	37.626938
921	 DMM8943	 Alleghany	-79.98889	37.79417
1588	 DMM051099	 Henry	-79.98799	36.79946
2603	 DMM11025	 Botetourt	-79.987481	37.628678
2652	 DMM11064	 Botetourt	-79.9853	37.6305
1302	 DMM041413	 Henry	-79.9839	36.6268
1903	 DMM8946	 Bland	-79.9832	37.7913
2756	 DMM12086	 Botetourt	-79.982742	37.343483
923	 DMM98175	 Alleghany	-79.982	37.8026
2655	 DMM11066	 Botetourt	-79.9802	37.6495
2284	 DMM08080	 Alleghany	-79.97992	37.76512
1585	 DMM051095	 Henry	-79.97965	36.80218
2653	 DMM11065	 Botetourt	-79.979147	37.637497
2691	 DMM12019	 Botetourt	-79.977355	37.6571
2755	 DMM12085	 Botetourt	-79.975899	37.345249
2656	 DMM11067	 Botetourt	-79.975	37.6503
2725	 DMM12052	 Roanoke	-79.972373	37.300341
2330	 DMM08117	 Franklcounty	-79.97092	37.13886
924	 DMM98176	 Alleghany	-79.97	37.84444
1126	 DMM98153	 Alleghany	-79.97	37.899167
1127	 DMM98154	 Alleghany	-79.9691	37.9016
2314	 DMM08101	 Roanoke	-79.96859	37.19764
1583	 DMM051049	 Henry	-79.96851	36.80614
1584	 DMM051073	 Henry	-79.96806	36.80641
2874	 DMM13053	 Botetourt	-79.966316	37.494766
2313	 DMM0100	 Roanoke	-79.96585	37.21431
925	 DMM98177	 Alleghany	-79.96306	37.85694
2657	 DMM11068	 Botetourt	-79.9598	37.6543
2316	 DMM08103	 Roanoke	-79.95936	37.22123
969	 DMM8944	 Botetourt	-79.95806	37.48778
1125	 DMM98152	 Alleghany	-79.9578	37.9027
2315	 DMM08102	 Roanoke	-79.95742	37.21842
919	 DMM07083	 Alleghany	-79.95671	37.7902
2148	 DMM08008	 Alleghany	-79.95484	37.79582
2182	 DMM08024	 Alleghany	-79.95371	37.75371
2144	 DMM08004	 Alleghany	-79.95339	37.78865
926	 DMM98178	 Alleghany	-79.95333	37.86389
1128	 DMM98155	 Alleghany	-79.9528	37.876
2597	 DMM11035	 Botetourt	-79.95278	37.64616
2299	 DMM08093	 Roanoke	-79.95179	37.22308
2329	 DMM08116	 Roanoke	-79.95121	37.19053
1240	 DMM99193	 Roanoke	-79.951	37.222
2301	 DMM08094	 Roanoke	-79.94879	37.2156
922	 DMM98156	 Alleghany	-79.94861	37.86917
2134	 DMM07084	 Alleghany	-79.948	37.7938
2136	 DMM08002	 Alleghany	-79.94674	37.79376
2185	 DMM08026	 Alleghany	-79.9453	37.7506
2750	 DMM12079	 Roanoke	-79.944527	37.28376
2752	 DMM12081	 Roanoke	-79.940657	37.348858
2217	 DMM08035	 Alleghany	-79.93987	37.75317
2751	 DMM12080	 Roanoke	-79.939064	37.323036
2216	 DMM08034	 Alleghany	-79.9385	37.74766
2873	 DMM13052	 Botetourt	-79.93647	37.495407
2658	 DMM11069	 Botetourt	-79.9363	37.674
2152	 DMM08009	 Alleghany	-79.9348	37.77923
2285	 DMM08081	 Alleghany	-79.93401	37.77495
3033	 DMM15007	 Franklcounty	-79.93058	36.98342
1103	 DMM041404	 Henry	-79.92928	36.7325
2365	 DMM20107	 Botetourt	-79.928	37.367
2362	 DMM12082	 Roanoke	-79.927895	37.349957
2363	 DMM8948	 Roanoke	-79.9275	37.31194
2322	 DMM08109	 Franklcounty	-79.92635	36.97597
2222	 DMM08040	 Alleghany	-79.92333	37.75823
2119	 DMM07078	 Alleghany	-79.92318	37.80914
2721	 DMM12049	 Roanoke	-79.918984	37.287856
2180	 DMM08022	 Alleghany	-79.9171	37.7357
2719	 DMM12047	 Roanoke	-79.916042	37.284959
1130	 DMM98158	 Alleghany	-79.915278	37.88194
3155	 DMM17024	 Botetourt	-79.91425	37.41098
2116	 DMM07076	 Alleghany	-79.91163	37.81848
2131	 DMM07080	 Alleghany	-79.91029	37.82197
2782	 DMM12088	 Botetourt	-79.90963	37.361314
2317	 DMM08104	 Franklcounty	-79.90711	36.99976
2737	 DMM12067	 Botetourt	-79.906662	37.48011
2186	 DMM08027	 Alleghany	-79.90661	37.7695
1301	 DMM041412	 Henry	-79.9066	36.6944
2803	 DMM12211	 Roanoke	-79.905777	37.271423
2132	 DMM07081	 Alleghany	-79.9054	37.82372
2306	 DMM08098	 Franklcounty	-79.90529	37.13516
2318	 DMM08105	 Franklcounty	-79.90475	36.99722
2304	 DMM08096	 Franklcounty	-79.90229	37.00367
2321	 DMM08108	 Franklcounty	-79.90219	36.99092
2319	 DMM08106	 Franklcounty	-79.90148	36.99577
2578	 DMM11012	 Botetourt	-79.90119	37.71083
2580	 DMM11014	 Botetourt	-79.90093	37.70516
2291	 DMM08085	 Franklcounty	-79.90072	37.02
1300	 DMM041405	 Henry	-79.90032	36.7426
2133	 DMM07082	 Alleghany	-79.90017	37.82774
2326	 DMM08113	 Franklcounty	-79.89952	36.97483
2327	 DMM08114	 Franklcounty	-79.89952	36.97483
2812	 DMM12219	 Botetourt	-79.898712	37.392643
2783	 DMM12089	 Botetourt	-79.898148	37.361694
1129	 DMM98157	 Bath	-79.8978	37.9046
2240	 DMM08054	 Alleghany	-79.89655	37.7654
2320	 DMM08107	 Franklcounty	-79.89649	36.99182
2579	 DMM11013	 Botetourt	-79.89543	37.70353
2289	 DMM08082	 Alleghany	-79.89436	37.77676
2118	 DMM07077	 Alleghany	-79.8942	37.83202
2573	 DMM11010	 Botetourt	-79.89407	37.707
2816	 DMM12222	 Botetourt	-79.893761	37.380928
2224	 DMM08042	 Botetourt	-79.8932	37.7079
2574	 DMM11011	 Botetourt	-79.89253	37.71138
2575	 DMM11011	 Botetourt	-79.89253	37.71138
2328	 DMM08115	 Franklcounty	-79.8914	36.9871
2290	 DMM08084	 Franklcounty	-79.89066	37.06349
2784	 DMM12090	 Botetourt	-79.890106	37.347488
2239	 DMM08053	 Alleghany	-79.89	37.77463
2817	 DMM12223	 Botetourt	-79.888382	37.38538
